STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,Chuyên ngành Kỹ thuật Hóa học (Major of Chemical Engineering),,,
1,CH4059,Kiểm toán Năng lượng,3,CH2019(KN) CH2043(KN) CH2051(KN) CH3347(KN),
,,Energy Auditing,,,
2,CH4061,Kỹ thuật đường ống bể chứa,3,,
,,Pipeline Engineering and Storage System,,,
3,CH4127,Công nghệ chế biến khí thiên nhiên,3,,
,,Natural Gas Processing,,,
4,CH4129,Công nghệ lọc và chế biến dầu,3,,
,,Petroleum refining and Petroleum Processing,,,
5,CH4089,Cơ sở kỹ thuật bức xạ và ứng dụng,3,,
,,Basics of Radio-Chemical Engineering,,,
6,CH3309,Thiết kế Thí nghiệm và Xử lý Số liệu,3,MT1003(KN) MT1005(KN) MT1007(KN),
,,Experiment Design And Data Analysis,,,
7,CH4087,Các Phương pháp Vật lý Nghiên cứu Chất rắn,3,CH2013(KN),
,,Physical Methods For Studying Solid Phases,,,
8,CH4123,Hóa học silicate và ứng dụng,3,CH2003(KN) CH2013(KN),
,,Physical Chemistry of the Silicates and their Applications,,,
9,CH4135,Cơ sở vật liệu bán dẫn,3,,
,,Fundamentals of Semiconductor Materials,,,
10,CH4081,Công nghệ sản xuất phân bón và các hóa chất vô cơ,3,,
,,Fertilizers and Inorganic Chemicals Production Technology,,,
11,CH4131,Thiết bị đo lường và điều khiển,3,,
,,Measuring and Control Equipment,,,
12,CH4133,Pin và các hệ chuyển hóa năng lượng,3,,
,,Batteries and Energy Conversion Systems,,,
13,CH4079,Hóa học xanh,3,CH1003(TQ),
,,Green Chemistry,,,
14,CH4091,Hóa học Nano và Ứng dụng,3,,
,,Nano Chemistry And Applications,,,
15,CH4125,Độc chất học,3,CH1003(TQ),
,,Fundamentals Of Toxicology,,,
,,Chuyên ngành Công nghệ Hóa dược (Major of Pharmaceutical Chemistry and Technology),,,
1,CH4137,Công nghệ dẫn truyền thuốc trong dược phẩm và mỹ phẩm,3,CH2003(TQ) CH2021(KN),
,,Drug delivery Technology in Pharmaceuticals and Cosmetics,,,
2,CH4139,Công nghệ bào chế và sản xuất dược phẩm,3,CH2019(TQ) CH2021(KN) CH2051(TQ),
,,Design and Production of Medicines,,,
3,CH4143,Công nghệ ứng dụng hợp chất tự nhiên,3,CH2021(TQ) CH2051(KN),
,,Technology for the application of natural compounds,,,
4,CH4145,Kiểm nghiệm dược phẩm,3,CH2021(TQ) CH2113(TQ),
,,Pharmaceutical analysis,,,
5,CH4141,Cơ sở tổng hợp hóa dược,3,CH2021(TQ),
,,Principles of drug synthesis,,,
,,Chuyên ngành Công nghệ Mỹ phẩm (Major of Cosmetic Technology),,,
1,CH4149,Quản lý chất lượng mỹ phẩm,3,CH2021(KN) CH2113(TQ),
,,Quality management for cosmetic products,,,
2,CH4151,Mỹ phẩm chức năng,3,CH2003(TQ) CH2021(KN),
,,Functional cosmetics,,,
3,CH4153,Thiết kế và phát triển sản phẩm mỹ phẩm,3,CH2003(TQ) CH2021(KN) CH2051(KN),
,,Design and development for cosmetic products,,,
,,Học kỳ 8 (Semester 8),,,
1,CH4357,Đồ án Tốt nghiệp,4,CH3355(TQ) CH4053(TQ),
,,Capstone Project,,,
2,CH3307,An toàn và vận hành quá trình hoá học,3,,
,,Process Safety and Operation,,,
3,,Quản lý,3,,
,,Management,,,
4,,Môn tự chọn tự do,6,,
,,Freely elective course,,,
