STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
5,ME3145,Đồ án hệ thống truyền động,2,,
,,Transmission System Project,,,
,,Học kỳ 9 (VLVH),,,,
1,ME3013,Hệ thống PLC,3,,
,,Programmable Logic Controllers,,,
2,ME3015,Kỹ thuật robot,3,,
,,Robotics,,,
3,ME3005,Thiết kế hệ thống cơ điện tử,3,,
,,Mechatronics System Design,,,
4,ME4071,Đồ án chuyên ngành,2,,
,,Mechatronics System Design Project,,,
,,Học kỳ 10 (VLVH),,,,
1,ME4327,Đồ án tốt nghiệp (cdt),4,,
,,Capstone Project,,,
2,ME2019,Môi trường và con người,3,,
,,Environment and Human,,,
3,ME3001,Kỹ thuật thủy lực và khí nén,3,,
,,Hydraulic and Pneumatic Engineering,,,
,,Các môn tự chọn tự do (chọn 3 tín chỉ),,,,
,,Tự chọn tự do,3,,
,,Free Elective,,,
,,Học kỳ 1 (VLVH - Gợi ý),,,,
1,LA1003,Anh văn 1,2,,,Nhóm miễn 1
,,English 1,,,
2,PH1003,Vật lý 1,4,,,Nhóm miễn 1
,,General Physics 1,,,
3,ME1001,Nhập môn về kỹ thuật,3,,,Nhóm miễn 1
,,Introduction to Engineering,,,
,,Học kỳ 2 (VLVH - Gợi ý),,,,
1,LA1005,Anh văn 2,2,,,Nhóm miễn 1
,,English 2,,,
2,PH1005,Vật lý 2,4,,,Nhóm miễn 1
,,General Physics 2,,,
3,PH1007,Thí nghiệm vật lý,1,,,Nhóm miễn 1
,,General Physics Labs,,,
,,Học kỳ 3 (VLVH - Gợi ý),,,,
1,LA1007,Anh văn 3,2,,,Nhóm miễn 1
,,English 3,,,
2,CH1003,Hóa đại cương,3,,,Nhóm miễn 1
,,General Chemistry,,,
3,ME2019,Môi trường và con người,3,,,Nhóm miễn 1
,,Environment and Human,,,
,,Học kỳ 4 (VLVH - Gợi ý),,,,
1,LA1009,Anh văn 4,2,,,Nhóm miễn 1
,,English 4,,,
2,MT2013,Xác suất và thống kê,4,,,Nhóm miễn 1
,,Probability and Statistics,,,
3,SP1007,Pháp luật Việt Nam đại cương,2,,,Nhóm miễn 1
,,Introduction to Vietnamese Law,,,
,,Học kỳ 5 (VLVH - Gợi ý),,,,
1,MT1003,Giải tích 1,4,,,Nhóm miễn 2
,,Calculus 1,,,
2,MT1007,Đại số tuyến tính,3,,,Nhóm miễn 2
,,Linear Algebra,,,
3,SP1031,Triết học Mác - Lênin,3,,,Nhóm miễn 2
,,Marxist - Leninist Philosophy,,,
4,ME1013,Thực tập cơ khí đại cương 1,2,,,Nhóm miễn 3
,,General Mechanical Practice 1,,,
5,ME2005,Trang bị điện - điện tử trong máy công nghiệp,4,,,Nhóm miễn 3
,,Electrical & Electronic Equipment for Industrial Machinery,,,
,,Học kỳ 6 (VLVH - Gợi ý),,,,
1,MT1005,Giải tích 2,4,,,Nhóm miễn 2
,,Calculus 2,,,
