id,code,name,credits,prerequisites,note
CH4069,CH4069,Sản xuất Sạch hơn,3,,
CH3425,CH3425,Sinh hóa dược,3,CH2003(TQ) CH2021(KN),
CH3427,CH3427,Sinh lý miễn dịch học,3,CH2021(KN),
CH4137,CH4137,Công nghệ dẫn truyền thuốc trong dược phẩm và mỹ phẩm,3,CH2003(TQ) CH2021(KN),
CH4139,CH4139,Công nghệ bào chế và sản xuất dược phẩm,3,CH2051(TQ) CH2019(TQ) CH2021(KN),
CH4143,CH4143,Công nghệ ứng dụng hợp chất tự nhiên,3,CH2051(KN) CH2021(TQ),
CH4145,CH4145,Kiểm nghiệm dược phẩm,3,CH2113(TQ) CH2021(TQ),
CH4141,CH4141,Cơ sở tổng hợp hóa dược,3,CH2021(TQ),
CH3429,CH3429,Công nghệ sản xuất mỹ phẩm,3,CH2051(TQ) CH2003(TQ),
CH3421,CH3421,Cơ sở kỹ thuật mỹ phẩm,3,CH2003(TQ) CH2021(KN),
CH4149,CH4149,Quản lý chất lượng mỹ phẩm,3,CH2113(TQ) CH2021(KN),
CH4151,CH4151,Mỹ phẩm chức năng,3,CH2003(TQ) CH2021(KN),
CH4153,CH4153,Thiết kế và phát triển sản phẩm mỹ phẩm,3,CH2003(TQ) CH2051(KN) CH2021(KN),
CH3355,CH3355,Thực tập Ngoài trường,2,CH2041(TQ) CH2053(TQ) CH2043(KN) CH2051(KN) CH2019(KN),
CH4053,CH4053,Đồ án Chuyên ngành,2,CH3355(TQ),
CH4357,CH4357,Đồ án Tốt nghiệp,4,CH4053(TQ) CH3355(TQ),
SA4001,SA4001,Hoạt động sinh viên,0,,
