STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,Probability and Statistics,,,
4,CH2035,Kỹ thuật Thực phẩm 2,3,,
,,Food Engineering 2,,,
5,CH2045,Vi sinh Thực phẩm,3,CH2007(KN),X
,,Food Microbiology,,,
6,CH3001,Thí nghiệm Vi sinh Thực phẩm,2,CH2045(KN),
,,Laboratory Of Food Microbiology,,,
7,CH2111,Thí nghiệm Hóa hữu cơ Cơ bản,1,CH2021(KN),
,,Laboratory Of Basic Organic Chemistry,,,
,,Học kỳ 5 (Semester 5),,,
,,Các học phần bắt buộc (Compulsary Courses),,,
1,SP1035,Chủ nghĩa Xã hội Khoa học,2,SP1033(KN),
,,Scientific Socialism,,,
2,CH2039,Kỹ thuật Thực phẩm 3,3,,
,,Food Engineering 3,,,
3,CH1005,Hóa lý Hóa keo,3,CH1003(TQ) MT1003(KN),
,,Physical And Colloid Chemistry,,,
4,CH1019,Dinh dưỡng,3,,X
,,Human Nutrition,,,
5,CH3017,Công nghệ Chế biến Thực phẩm,3,CH2045(TQ),X
,,Principles Of Food Processing Technology,,,
,,Các học phần tự chọn (Elective Courses),,,
1,,Con người và môi trường,,,
,,Humans and the Environment,,,
1.1,CH4159,An toàn Thực phẩm,3,CH2007(KN) CH2045(KN),
,,Food safety,,,
1.2,CH4163,An toàn Sinh học,3,CH4161(KN),
,,Biosafety,,,
,,Học kỳ 6 (Semester 6),,,
,,Các học phần bắt buộc (Compulsary Courses),,,
1,SP1039,Lịch sử Đảng Cộng sản Việt Nam,2,SP1035(KN),
,,History of VieTNamese Communist Party,,,
2,CH3015,Thí nghiệm Quá trình Thiết bị,2,CH2017(KN) CH2035(KN) CH2039(KN),
,,Laboratory Of Unit Operations,,,
3,CH4001,Thí nghiệm Công nghệ Chế biến Thực phẩm,2,CH3017(KN),
,,Laboratory Of Food Processing Technology,,,
4,CH3053,Thiết kế Nhà máy Thực phẩm,3,CH2045(KN),X
,,Food Plant Design,,,
5,CH3371,Phân tích Thực phẩm,3,,X
,,Food Analysis,,,
6,CH3365,Thực tập Ngoài trường,2,CH3017(KN) CH3053(TQ),
,,Internship,,,
,,Các học phần tự chọn (Elective Courses),,,
1,,Môn quản lý tự chọn - Nhóm C (3 tín chỉ),,,
,,Elective Management Courses - Group C (3 credits),,,
1.1,IM1013,Kinh tế học Đại cương,3,,
,,Economics,,,
1.2,IM1021,Khởi nghiệp,3,,
,,Entrepreneurship,,,
1.3,IM1023,Quản lý Sản xuất cho Kỹ sư,3,,
,,Production and Operations Management for Engineers,,,
1.4,IM1025,Quản lý Dự án cho Kỹ sư,3,,
,,Project Management for Engineers,,,
1.5,IM1027,Kinh tế Kỹ thuật,3,,
,,Engineering Economics,,,
1.6,CH4101,Quản trị Chất lượng Thực phẩm,3,,
,,Food Quality Management,,,
,,Học kỳ 7 (Semester 7),,,
,,Các học phần bắt buộc (Compulsary Courses),,,
1,SP1037,Tư tưởng Hồ Chí Minh,2,SP1039(KN),
,,Ho Chi Minh Ideology,,,
2,CH4099,Đồ án Thiết kế Nhà máy Thực phẩm,2,CI1003(KN) CH2017(KN) CH2035(KN) CH2039(KN) CH3053(TQ),X
,,Project On Food Plant Design,,,
3,CH4103,Đồ án Chuyên ngành,2,,X
,,Specialized Project,,,
4,CH3049,Phân tích Cảm quan Thực phẩm,3,MT2013(KN),X
,,Sensory Evaluation Of Food,,,
5,CH3433,Thực hành phân tích thực phẩm,2,CH3371(KN),
,,Laboratory of food analysis,,,
6,CH4155,Thực phẩm từ thực vật,3,CH3017(KN),
,,Plant based food products,,,
,,Các học phần tự chọn (Elective Courses),,,
1,,Môn chuyên ngành tự chọn - nhóm B (3 tín chỉ),,,
,,Elective Specialized Courses - Group B (3 credits),,,
1.1,CH4107,Phát triển Sản phẩm Thực phẩm mới,3,CH3017(KN) CH3049(KN),
,,New Food Product Development,,,
1.2,CH4111,Vật lý thực phẩm,3,,
,,Food Physics,,,
1.3,CH4113,Kỹ thuật Bao gói Thực phẩm,3,,
,,Food Packaging Technology,,,
1.4,CH4115,Công nghệ Sau Thu hoạch,3,,
,,PosTharvest Technology,,,
1.5,CH4157,Thực phẩm từ động vật,3,CH3017(KN),
,,Animal based food products,,,
,,Học kỳ 8 (Semester 8),,,
,,Các học phần bắt buộc (Compulsary Courses),,,
1,CH4367,Đồ án Tốt nghiệp,4,CH4103(TQ),X
,,Graduate Project,,,
2,CH3435,Công nghệ lên men thực phẩm,3,CH3017(KN),X
,,Food fermentation technology,,,
,,Các học phần tự chọn (Elective Courses),,,
1,,Môn tự chọn tự do (9 tín chỉ),,,
,,Freely elective courses (9 credits),,,
1.1,CH4111,Vật lý thực phẩm,3,,
,,Food Physics,,,
1.2,CH4113,Kỹ thuật Bao gói Thực phẩm,3,,
,,Food Packaging Technology,,,
1.3,CH4115,Công nghệ Sau Thu hoạch,3,,
,,PosTharvest Technology,,,
