STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,"Elective Courses - Group B (Select 3 credits in the group of courses below)",,,
2.1,EE4449,Kỹ thuật số nâng cao,3,EE2419(TQ) EE3425(KN),
,,Logic Design / Logic Synthesis,,,
2.2,EE4451,Thiết kế vi mạch số,3,EE2411(KN) EE3425(KN),
,,Digital IC Design,,,
2.3,EE4453,Thiết kế vi mạch tương tự,3,EE3411(TQ),
,,Analog IC Design,,,
2.4,EE4455,Trí tuệ nhân tạo,3,EE3427(KN),
,,Introduction to Artificial Intelligence,,,
3,,Tự chọn Quản lý (chọn 3 tín chỉ trong các học phần sau),,
,,"Elective Courses - Management for Engineers (Select 3 credits in the group of courses below)",,,
3.1,IM1013,Kinh tế học đại cương,3,,
,,Economics,,,
3.2,IM1019,Tiếp thị căn bản,3,,
,,Principle of Marketing,,,
3.3,IM3063,Quản lý chất lượng,3,,
,,Quality Management,,,
,,"Học kỳ 8 (Semester 8)",,,
,,"Các học phần bắt buộc (Compulsary Courses)",,,
1,EN1003,Con người và môi trường,3,,
,,Humans and the Environment",,,
2,SP1037,Tư tưởng Hồ Chí Minh,2,SP1039(KN),
,,Ho Chi Minh Ideology,,,
3,EE4377,Đồ án tốt nghiệp,4,EE3375(TQ) EE4405(TQ),
,,Senior Design Project,,,
