id,code,name,credits,prerequisites,note
CI4231,CI4231,Tài chính và phân tích khả thi dự án,3,,
CI4233,CI4233,Tổ chức thi công,3,CI3043(HT),
CI4235,CI4235,Đồ án chuyên ngành,2,CI3485(SHT),
CI4385,CI4385,Thực tập Kỹ sư,2,CI3385(TQ),
CI4395,CI4395,Thực tập Kỹ sư,2,CI3395(TQ),
CI4417,CI4417,Đồ án Tốt nghiệp,4,CI4171(TQ) CI3415(TQ),X
CI4427,CI4427,Đồ án Tốt nghiệp,4,CI3425(TQ),CI4173(TQ)
CI4437,CI4437,Đồ án Tốt nghiệp,4,CI4157(TQ) CI3435(TQ),
CI4447,CI4447,Đồ án Tốt nghiệp,4,CI4133(TQ) CI3445(TQ),X
CI4457,CI4457,Đồ án Tốt nghiệp,4,CI4169(TQ),CI3455(TQ)
