STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,Chemistry for Environmental Engineering 1,,,
27,EN2033,Luật và chính sách môi trường,3,,
,,Environmental Law and Policy,,,
28,EN2045,Các quá trình hóa - lý trong môi trường,3,,X
,,Physico-Chemical Processes in Environment,,,
29,EN3001,Kỹ thuật xử lý khí thải,4,,X
,,Air Pollution Control Engineering,,,
30,EN3005,Kỹ thuật xử lý nước cấp,4,,X
,,Water Treatment Engineering,,,
31,EN3013,Kỹ thuật xử lý nước thải,4,,X
,,Wastewater Treament Engineering,,,
32,EN3027,Kỹ thuật xử lý chất thải rắn,4,,X
,,Solid Waste Treatment Engineering,,,
33,EN3055,Thực tập tham quan (Kỹ thuật Môi trường),1,,X
,,Study Trips Workshop,,,
34,EN3077,Đồ án môn học xử lý nước thải và nước cấp,2,,X
,,Project - Water Treatment Engineering,,,
35,EN3209,Mô hình hóa môi trường,3,,
,,Environmental Modelling,,,
,,II. Các môn bắt buộc và tự chọn của chuyên ngành,32,,
1,,Tự chọn tự do (Free Elective) (Tối thiểu 9 TC),9,,
2,,Các môn tự chọn cơ sở ngành (Elective Core Courses - Group) A,,,
3,,Các môn tự chọn ngành (Elective Major Courses - Group) B,,,
4,,Các môn tự chọn nhóm quản lý (Elective Courses - Management Group) C,,,
5,EN3345,Thực tập ngoài trường,2,,X
,,Internship,,,
6,EN4027,Đồ án môn học xử lý khí thải và chất thải rắn,2,,X
,,Project - Air Pollution Control and Solid Waste Treatment Engineering,,,
7,EN4347,Đồ án tốt nghiệp,4,,X
,,Capstone Project,,,
,,Các môn tự chọn cơ sở ngành (Elective Core Courses - Group) A,,,
1,CI2001,Sức bền vật liệu,3,,
,,Strength of Materials,,,
2,CI2121,Kết cấu công trình xây dựng - môi trường,3,,
,,Analysis and Design of Structures for Environmental Engineers,,,
3,EN2049,Phân tích hệ thống môi trường,3,,
,,Environmental Systems Analysis,,,
4,EN2055,Mạng lưới cấp thoát nước,3,,
,,Water Supply Distribution and Sewerage Systems,,,
5,ME2099,Nhiệt động lực học kỹ thuật,3,,
,,Engineering Thermodynamics,,,
,,Các môn tự chọn ngành (Elective Major Courses - Group) B,,,
1,EN3003,Ứng dụng GIS và viễn thám trong quản lý tài nguyên và môi trường,3,,
,,GIS and Remote Sensing for Natural Resources and Environmental Management,,,
2,EN3023,Kỹ thuật sinh thái,3,,
,,Ecological Engineering,,,
3,EN3037,Quản lý môi trường đô thị và khu công nghiệp,3,,
,,Environmental Management In Urban & Industrial Park,,,
4,EN3043,Kỹ thuật lò đốt chất thải,3,,
,,Waste Incinerator Engineering,,,
5,EN3073,An toàn lao động và vệ sinh môi trường công nghiệp,3,,
,,Industrial Safety and Environmental Hygiene,,,
6,EN3079,Các hệ thống quản lý môi trường,3,,
,,Environmental Management Systems,,,
7,EN3083,Quan trắc môi trường,3,,
,,Environmental Monitoring,,,
8,EN3111,Các quá trình cơ học trong kỹ thuật môi trường,3,,
,,Mechanical Process in Environmental Engineering,,,
9,EN3113,Quản lý và kỹ thuật xử lý đất ô nhiễm,3,,
,,Contaminated Soil Remediation Engineering and Management,,,
10,EN3117,Vận hành công trình xử lý môi trường,3,,
,,Unit Operations in Environmental Engineering,,,
11,EN3127,Sản xuất sạch hơn,3,,
,,Cleaner Production,,,
12,EN3205,Thủy văn môi trường,3,,
,,Environmental Hydrology,,,
,,Các môn tự chọn nhóm quản lý (Elective Courses - Management Group) C,,,
1,IM1021,Khởi nghiệp,3,,
,,Entrepreneurship,,,
2,IM1025,Quản lý dự án cho kỹ sư,3,,
,,Project Management for Engineers,,,
3,IM1027,Kinh tế kỹ thuật,3,,
,,Engineering Economics,,,
,,III. Chứng chỉ (Certification),,,
1,,Giáo dục quốc phòng,,,
,,Military Trainning,,,
2,,Giáo dục thể chất,,,
,,Physical Education,,,
