STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,A. Toán & Khoa học Tự nhiên,,
,,A.1. Toán,,
1,MT1007,Đại số Tuyến tính,3,,
,,Linear Algebra,,,
2,MT1003,Giải tích 1,4,,
,,Calculus 1,,,
3,MT2013,Xác suất và Thống kê,4,MT1007(KN),
,,Probability and Statistics,,,
4,MT1005,Giải tích 2,4,MT1003(KN),
,,Calculus 2,,,
,,A.2. Khoa học Tự nhiên,,
1,PH1003,Vật lý 1,4,,
,,General Physics 1,,,
2,PH1005,Vật lý 2,4,PH1003(KN),
,,General Physics 2,,,
3,CH1003,Hóa đại cương,3,,
,,General Chemistry,,,
4,PH1007,Thí nghiệm Vật lý,1,,
,,General Physics Labs,,,
5,AS2083,Vật lý Bán dẫn và Ứng dụng,3,,
,,Semiconductor Physics and Applications,,,
,,B. Giáo dục chung,,
,,B.1. Kinh tế - Chính trị - Xã hội - Luật,,
1,SP1039,Lịch sử Đảng Cộng sản Việt Nam,2,SP1035(KN),
,,History of Vietnamese Communist Party,,,
2,SP1037,Tư tưởng Hồ Chí Minh,2,SP1039(KN),
,,Ho Chi Minh Ideology,,,
3,SP1035,Chủ nghĩa Xã hội Khoa học,2,SP1033(KN),
,,Scientific Socialism,,,
4,SP1033,Kinh tế Chính trị Mác - Lênin,2,SP1031(KN),
,,Marxist - Leninist Political Economy,,,
5,SP1031,Triết học Mác - Lênin,3,,
,,Marxist - Leninist Philosophy,,,
6,SP1007,Pháp luật Việt Nam Đại cương,2,,
,,Introduction to Vietnamese Law,,,
,,B.2. Nhập môn,,
1,MA1005,Nhập môn về Kỹ thuật Bán dẫn,3,,
,,Introduction to Semiconductor Engineering,,,
,,B.3. Kiến thức quản lý/ khởi nghiệp,,
,,B.3.1. Kiến thức quản lý/ khởi nghiệp,,
1,IM2011,Quản lý Dự án cho Kỹ sư,3,,
,,Project Management for Engineers,,,
2,IM1031,Khởi nghiệp và đổi mới sáng tạo,3,,
,,Entrepreneurship and Innovation,,,
3,ME1019,Quản lý năng suất và chất lượng,3,,
,,Quality and Productivity Management,,,
4,IM1023,Quản lý Sản xuất cho Kỹ sư,3,,
,,Production and Operations Management for Engineers,,,
5,IM1021,Khởi nghiệp,3,,
,,Entrepreneurship,,,
6,IM3001,Quản trị Kinh doanh cho Kỹ sư,3,,
,,Business Administration for Engineers,,,
7,IM1027,Kinh tế Kỹ thuật,3,,
,,Engineering Economics,,,
8,IM1013,Kinh tế học Đại cương,3,,
,,Economics,,,
,,B.4. Kiến thức về con người và môi trường/kỹ năng nghề nghiệp chuyên nghiệp,,
1,MA3179,An toàn Công nghiệp trong ngành Bán dẫn,3,,
,,Industrial Safety for the Semiconductor Industry,,,
,,B.5. Ngoại ngữ,,
1,LA1009,Anh văn 4,2,LA1007(TQ),
,,English 4,,,
2,LA1007,Anh văn 3,2,LA1005(TQ),
,,English 3,,,
3,LA1005,Anh văn 2,2,LA1003(TQ),
,,English 2,,,
4,LA1003,Anh văn 1,2,,
,,English 1,,,
,,B.6. Kiến thức và kỹ năng bổ trợ,,
,,B.6.1. Kỹ năng bổ trợ,,
,,C. Cơ sở ngành,,
,,C.1. Bắt buộc cơ sở ngành,,
1,AS2009,Cơ sở Cơ học Lượng tử - Vật lý chất rắn,3,,
,,Fundamentals of Quantum Mechanics and Solid States Physics,,,
2,MA2047,Cơ sở Khoa học và Kỹ thuật Vật liệu,3,,
,,Fundamentals of Materials Science and Engineering,,,
3,EE2083,Kỹ thuật Điện tử,3,,
,,Fundamentals of Electronics Engineering,,,
4,MT2005,Phương trình Toán lý và Cơ sở toán ứng dụng,3,,
,,Equations of Physical Mathematics and Fundamentals of Applied Mathematics,,,
5,MA3185,Thí nghiệm: Bán dẫn,1,,
,,Semiconductor Laboratory,,,
6,MA3181,Kỹ thuật Chế tạo Bán dẫn,3,,
,,Fundamentals of Semiconductor Fabrication,,,
7,MA2049,Cơ sở Kỹ thuật Vi - Nano Chế tạo,3,,
,,Introduction to Micro-Nanofabrication Techniques,,,
8,MA2045,Kỹ thuật Phân tích Vật liệu và Linh kiện Bán dẫn,3,,
,,Analytical Techniques for Semiconductor Materials and Devices,,,
9,EE2081,Ngôn ngữ lập trình,3,MT1009(KN),
,,Programming Languages,,,
10,EE2035,Mạch điện tử,3,EE2033(TQ),EE1007(KN),
,,Electronic Circuits,,,
11,EE1009,Kỹ thuật số,3,EE2031(KN),EE1007(KN),
,,Digital Designs,,,
,,C.2. Tự chọn cơ sở ngành,,
,,D. Ngành/Chuyên ngành,,
,,D.1. Ngành,,
,,D.1.1. Bắt buộc ngành,,
1,MA3193,Đóng gói và Kiểm thử Linh kiện Bán dẫn,3,,
,,Semiconductor Packaging and Testing,,,
2,MA3191,Vật liệu Tiên tiến cho Linh kiện Nano – MEMS,3,,
,,Advanced Materials for Nanoelectronics and MEMS Devices,,,
3,MA3189,Kỹ thuật Chân không và Thiết bị Phòng sạch,3,,
,,Vacuum Technology and Cleanroom Equipment,,,
4,MA3187,Thiết kế và Mô phỏng Đóng gói Vi mạch,3,,
,,Package Design and Simulation Tools,,,
5,EE3201,Cơ sở thiết kế vi mạch,3,EE1009(TQ),EE2035(KN),
,,Introduction to IC Design,,,
,,D.1.2. Tự chọn ngành,,
1,MA3197,Vật liệu hai chiều (2D),3,,
,,2D materials,,,
2,MA3201,Các Kỹ thuật Phân tích Điện hóa và Ứng dụng,3,,
,,Electrochemical Analytical Techniques and Applications,,,
3,MA4335,Chuyên đề đặc biệt về linh kiện bán dẫn: Chế tạo đặc tính và ứng dụng,3,,
,,Special Topics of Semiconductor Devices: Fabrication Characteristics and Applications,,,
4,MA3207,Quy trình chế tạo bán dẫn và kỹ thuật tích hợp,3,,
,,Semiconductor Fabrication Processes and Integration Techniques,,,
5,MA3205,Cơ sở chế tạo vi mạch tích hợp mật độ cao,3,,
,,Fundamentals of Very Large-Scale Integration (VLSI) Fabrication,,,
6,MA3203,Vật lý và Kỹ thuật Màng mỏng,3,,
,,Physics and Engineering of Thin Film,,,
7,MA3199,Quy trình và Kiểm soát Quang khắc,3,,
,,Lithography Process and Control,,,
8,MA3195,Thiết kế và Mô phỏng Linh kiện Bán dẫn,3,,
,,Semiconductor Device Design and Simulation,,,
9,EE3219,Máy tính lượng tử,3,EE3201(KN),
,,Introduction to Quantum Computing,,,
10,EE3217,Trí tuệ nhân tạo trong thiết kế vi mạch,3,EE3201(KN),
,,AI in IC Design,,,
11,EE3213,Thiết kế và kiểm định hệ thống số,3,EE3203(KN),EE1009(KN),
,,Digital System Design and Verification,,,
12,AS3071,Trường điện từ,3,PH1005(HT),
,,Electromagnetic Field Theory,,,
,,D.2. Chuyên ngành,,
,,E. Tự chọn (khác)/Tự do,9,,
,,F. Học phần tốt nghiệp,,
1,MA4339,Đồ án Tốt nghiệp,4,,
,,Capstone Project,,,
2,MA4337,Đồ án Ngành,2,,
,,Project,,,
3,MA3183,Thực tập Ngoài trường,2,,
,,Internship,,,
,,G. Giáo dục quốc phòng,,
1,MI1003,Giáo dục Quốc phòng,0,,
,,Military Training,,,
,,H. Giáo dục thể chất,,
,,H.1. Giáo dục thể chất,,
1,PE1061,Pickleball (học phần 1),0,,
,,Pickleball,,,
2,PE1057,Bowling (học phần 1),0,,
,,Bowling,,,
3,PE1053,Cờ vua (Học phần 1),0,,
,,Chess,,,
4,PE1027,Quần vợt (Học phần 1),0,,
,,Tennis,,,
5,PE1019,Bơi (học Phần 1),0,,
,,Swimming,,,
6,PE1025,Điền kinh (Học phần 1),0,,
,,Athletics,,,
7,PE1017,Cầu lông (Học phần 1),0,,
,,Badminton,,,
8,PE1015,Bóng rổ (Học phần 1),0,,
,,Basketball,,,
9,PE1021,Aerobic (học Phần 1),0,,
,,Aerobic,,,
10,PE1013,Bóng bàn (Học phần 1),0,,
,,Table tennis,,,
11,PE1011,Bóng chuyền (Học phần 1),0,,
,,Volleyball,,,
12,PE1009,Bóng đá (Học phần 1),0,,
,,Football,,,
13,PE1023,Võ (Vovinam Karate Taewondo) (Học phần 1),0,,
,,Martial Art,,,
,,H.2. Giáo dục thể chất,,
1,PE1059,Bowling (học phần 2),0,,
,,Bowling,,,
2,PE1063,Pickleball (học phần 2),0,,
,,Pickleball,,,
3,PE1055,Cờ vua (học phần 2),0,,
,,Chess,,,
4,PE1051,Quần vợt (Học phần 2),0,,
,,Tennis,,,
5,PE1049,Điền kinh (học phần 2),0,,
,,Athletics,,,
6,PE1035,Bóng chuyền (Học phần 2),0,,
,,Volleyball,,,
7,PE1039,Bóng rổ (Học phần 2),0,,
,,Basketball,,,
8,PE1043,Bơi (học Phần 2),0,,
,,Swimming,,,
9,PE1045,Aerobic (học Phần 2),0,,
,,Aerobic,,,
10,PE1033,Bóng đá (Học phần 2),0,,
,,Football,,,
11,PE1041,Cầu lông (Học phần 2),0,,
,,Badminton,,,
12,PE1047,Võ (Vovinam Karate Taewondo) (Học phần 2),0,,
,,Martial Art,,,
13,PE1037,Bóng bàn (Học phần 2),0,,
,,Table tennis,,,
,,I. Điều kiện tốt nghiệp,,
1,ENG_GC,Điều kiện tiếng Anh tốt nghiệp ĐH tiêu chuẩn VLVH,0,,
,,English proficiency requirement for bachelor's degree completion,,,
2,SA4001,Hoạt động sinh viên,0,,
,,Student Activities,,,
