id,code,name,credits,prerequisites,note
IM3041,IM3041,Hệ Hỗ trợ Quyết định và Trí tuệ Kinh doanh,3,,
IM3033,IM3033,Tiếp thị giữa các Tổ chức,3,IM1019(TQ),
IM4007,IM4007,Kế hoạch Kinh doanh,3,IM2033(TQ) IM1019(TQ),
IM4019,IM4019,Khoa học Dữ liệu trong Kinh doanh,3,,
IM3097,IM3097,Chuyển đổi Cung ứng Kỹ thuật số,3,,
IM3109,IM3109,Tiếp thị số,3,,
IM3111,IM3111,Thị trường tài chính và Phát triển bền vững,3,,
IM3113,IM3113,Trí tuệ nhân tạo trong kinh doanh,3,,
IM4037,IM4037,Quản lý dự án linh hoạt,3,,
CO4035,CO4035,Hệ hoạch Định tài Nguyên tổ chức,3,CO2013(KN),
AS3189,AS3189,Nguyên lý khai phá dữ liệu,3,MT2013(HT),
CO3033,CO3033,Bảo mật Hệ thống Thông tin,3,CO2013(KN),
IM3097,IM3097,Chuyển đổi Cung ứng Kỹ thuật số,3,,
IM3113,IM3113,Trí tuệ nhân tạo trong kinh doanh,3,,
IM4037,IM4037,Quản lý dự án linh hoạt,3,,
CO3033,CO3033,Bảo mật Hệ thống Thông tin,3,CO2013(KN),
CO4035,CO4035,Hệ hoạch Định tài Nguyên tổ chức,3,CO2013(KN),
IM3041,IM3041,Hệ Hỗ trợ Quyết định và Trí tuệ Kinh doanh,3,,
IM3109,IM3109,Tiếp thị số,3,,
IM4019,IM4019,Khoa học Dữ liệu trong Kinh doanh,3,,
