STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,Học kỳ 1,,,Tổng tín chỉ: 17
,,Các môn bắt buộc,,,
1,LA1003,Anh văn 1,2,,
,,English 1,,,
2,MI1003,Giáo dục quốc phòng,0,,
,,Military Training,,,
3,MT1007,Đại số tuyến tính,3,,
,,Linear Algebra,,,
4,MT1003,Giải tích 1,4,,
,,Calculus 1,,,
5,PH1003,Vật lý 1,4,,
,,General Physics 1,,,
6,PH1007,Thí nghiệm vật lý,1,,
,,General Physics Labs,,,
7,EE1001,Nhập môn về kỹ thuật,3,,
,,Introduction to Electrical and Electronics Engineering,,,
8,PE1003,Giáo dục thể chất 1,0,,
,,Physical Education 1,,,
,,Học kỳ 2,,,Tổng tín chỉ: 16
,,Các môn bắt buộc,,,
9,LA1005,Anh văn 2,2,,
,,English 2,,,
10,MT1005,Giải tích 2,4,,
,,Calculus 2,,,
11,EE1007,Vật lý bán dẫn,4,,
,,Semiconductor Physics,,,
12,MT1009,Phương pháp tính,3,,
,,Numerical Methods,,,
13,CH1003,Hóa đại cương,3,,
,,General Chemistry,,,
14,PE1005,Giáo dục thể chất 2,0,,
,,Physical Education 2,,,
,,Học kỳ 3,,,Tổng tín chỉ: 17
,,Các môn bắt buộc,,,
15,LA1007,Anh văn 3,2,,
,,English 3,,,
16,MT2013,Xác suất và thống kê,4,,
,,Probability and Statistics,,,
17,EE2033,Giải tích mạch,3,,
,,Electric Circuit Analysis,,,
18,EE1009,Kỹ thuật số,3,,
,,Digital Designs,,,
19,EE2009,Hệ thống máy tính và ngôn ngữ lập trình,3,,
,,Computer Systems and Programming Languages,,,
20,SP1007,Pháp luật Việt Nam đại cương,2,,
,,Introduction to Vietnamese Law,,,
21,PE1007,Giáo dục thể chất 3,0,,
,,Physical Education 3,,,
,,Học kỳ 4,,,Tổng tín chỉ: 17
,,Các môn bắt buộc,,,
22,LA1009,Anh văn 4,2,,
,,English 4,,,
23,EE2017,Cơ sở kỹ thuật điện,3,,
,,Fundamentals of Power Engineering,,,
24,EE2039,Vi xử lý,3,,
,,Microprocessor,,,
25,EE2035,Mạch điện tử,3,,
,,Electronic Circuits,,,
26,EE2003,Trường điện từ,3,,
,,Electromagnetic Field,,,
27,SP1031,Triết học Mác - Lênin,3,,
,,Marxist - Leninist Philosophy,,,
,,Học kỳ 5,,,Tổng tín chỉ: 16
,,Các môn bắt buộc,,,
28,EE2021,Cơ sở điện tử công suất,3,,
,,Fundamental of Power Electronics,,,
29,EE2019,Cơ sở điều khiển tự động,3,,
,,Fundamentals of Control Systems,,,
30,EE3013,Giải tích hệ thống điện,3,,
,,Power System Analysis,,,
31,EE2023,Thực tập điện tử 1,1,,
,,Electronic Workshop 1,,,
32,EE2025,Thực tập điện 1,1,,
,,Electrical Workshop 1,,,
