id,code,name,credits,prerequisites,note
MA4113,MA4113,Vật liệu Tiên tiến trong các Hệ năng lượng,3,,
MA3091,MA3091,Công nghệ Chế tạo các hệ Năng lượng,4,,
MA4115,MA4115,Các phương pháp gia công vật liệu,3,,
MA4117,MA4117,Polyme dẫn điện,3,,
MA4119,MA4119,Vật liệu và Công nghệ Quang khắc,3,,
MA4121,MA4121,Kỹ thuật Tính toán và Mô phỏng,3,,
MA2007,MA2007,Hóa học Polyme,3,MA2039(KN),
MA2015,MA2015,Hóa lý Polymer,3,MA2037(HT),
MA3121,MA3121,Thí nghiệm Hóa học Polyme,1,MA2007(SHT),
MA3123,MA3123,Thí nghiệm Hóa lý Polyme,1,MA2015(SHT),MA2037(KN)
MA3009,MA3009,Công nghệ Cao su,4,MA2007(HT),MA2015(HT)
MA3019,MA3019,Kỹ thuật Sản xuất các chất Cao phân tử,3,MA2007(KN),
MA4067,MA4067,Kỹ thuật Gia công Polyme,4,MA3019(KN),MA2015(KN)
MA4069,MA4069,Các Tính chất của Vật liệu Polyme,3,,
MA4079,MA4079,Công nghệ Các chất Tạo màng,3,,
MA4081,MA4081,Vật liệu polyme có tính năng đặc biệt,3,,
MA4083,MA4083,Vật liệu Polymer Composite,3,,
MA4085,MA4085,Polyme Blend,3,,
MA3167,MA3167,Hóa lý silicat,4,,
MA3169,MA3169,Thực hành hóa lý silicat,1,,
MA3089,MA3089,Quá trình và Thiết bị Cơ Nhiệt,4,,
MA3093,MA3093,Công nghệ Gốm sứ,3,,
MA3035,MA3035,Thí nghiệm Silicat đại cương,1,,
MA3039,MA3039,Kỹ thuật Sản xuất các Sản phẩm Thủy tinh,3,,
MA3051,MA3051,Thí nghiệm Silicat Chuyên ngành,2,,
MA4087,MA4087,Công nghệ Xi-măng Bê tông,4,,
MA2005,MA2005,Hóa học chất rắn,3,,
MA4025,MA4025,Công nghệ Sản xuất Gạch Ốp Lát - Sứ vệ sinh,3,,
MA4033,MA4033,Vật liệu Y sinh,3,,
MA4089,MA4089,Vật liệu gốm kỹ thuật điện điện tử,3,,
MA4091,MA4091,Vật liệu Môi trường,3,,
MA4093,MA4093,Kỹ thuật sản xuất vật liệu chịu lửa,3,,
MA4095,MA4095,Phụ gia công nghệ xi-măng bê tông,3,,
MA4097,MA4097,Lớp phủ ceramic,3,,
MA4177,MA4177,Các phương pháp phân tích vật liệu,3,,
MA3325,MA3325,Thực tập Ngoài trường,2,,
MA4071,MA4071,Đồ án Chuyên ngành,2,,
MA4327,MA4327,Đồ án Tốt nghiệp,4,,
SA4001,SA4001,Hoạt động sinh viên,0,,
