STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
41,CH4089,Cơ sở kỹ thuật bức xạ và ứng dụng,3,,
,,Basics of Radio-Chemical Engineering,,,
42,CH4091,Hóa học nano và ứng dụng,3,,
,,Nano Chemistry and Applications,,,
43,CH4093,Độc chất học công nghiệp ứng dụng,3,,
,,Applied Industrial Toxicology,,,
,,Chuyên ngành Công nghệ Mỹ phẩm (Major of Cosmetic Technology),,,
44,CH4149,Quản lý chất lượng mỹ phẩm,3,"CH2021 (KN) CH2113 (TQ)",
,,Quality management for cosmetic products,,,
45,CH4151,Mỹ phẩm chức năng,3,"CH2003 (TQ) CH2021 (KN)",
,,Functional cosmetics,,,
46,CH4153,Thiết kế và phát triển sản phẩm mỹ phẩm,3,"CH2003 (TQ) CH2021 (KN) CH2051 (KN)",
,,Design and development for cosmetic products,,,
,,Tốt nghiệp (Graduation),,,
47,CH3355,Thực tập ngoài trường,2,"CH2019(KN) CH2043(KN) CH2051(KN)",
,,Internship,,,
48,CH4053,Đồ án chuyên ngành,2,CH3355(SH),X
,,Specialized Projects,,,
49,CH4357,Đồ án tốt nghiệp,4,"CH3355(TQ) CH4053(TQ)",X
,,Capstone Project,,,
,,"3. Tự chọn tự do: 9 tín chỉ (Free Electives: 9 Credits)",,,
,,"4. Chứng chỉ (Certification)",,,
1,,Giáo dục quốc phòng,,,
,,Military Trainning,,,
2,,Giáo dục thể chất,,,
,,Physical Education,,,
