STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
10,CO4039,Bảo mật sinh trắc,3,,
,,Biometric Security,,,
11,CO3139,Chuyển đổi số,3,,
,,Digital transformation,,,
12,CO3137,Dữ liệu lớn,3,CO2017(KN),
,,Big Data,,,
,,F.2. Chuyên ngành: Công nghệ Phần mềm,15,,
,,Specialty: Software Engineering,,,
1,CO3011,Quản lý Dự án Phần mềm,3,,
,,Software Project Management,,,
2,CO3129,Bảo mật Phần mềm,3,,
,,Software Security,,,
3,CO3131,Công nghệ Phần mềm thế hệ mới,3,,
,,Next-gen Software Engineering,,,
4,CO3015,Kiểm tra Phần mềm,3,CO3001(KN) CO1027(TQ)
,,Software Testing,,,
5,CO3017,Kiến trúc Phần mềm,3,,
,,Software Architecture,,,
6,CO3065,Công nghệ Phần mềm Nâng cao,3,,
,,Advanced Software Engineering,,,
7,CO3041,Hệ thống Thông minh,3,CO3001(TQ),
,,Intelligent Systems,,,
8,CO3049,Lập trình Web,3,,
,,Web Programming,,,
9,CO3135,Lập trình cho Trí tuệ nhân tạo và Khoa học dữ liệu,3,CO2003(TQ) CO1027(TQ)
,,Programming for Artificial Intelligence and Data Science (P4AI-],,,
,,F.3. Chuyên ngành: Khoa học Máy tính,15,,
,,Specialty: Computer Science,,,
1,CO3021,Hệ Quản trị Cơ sở Dữ Liệu,3,CO2013(KN),
,,Database Management Systems,,,
2,CO3027,Thương mại Điện tử,3,,
,,Electronic Commerce,,,
3,CO3029,Khai phá Dữ liệu,3,,
,,Data Mining,,,
4,CO3033,Bảo mật Hệ thống Thông tin,3,CO2013(KN),
,,Information System Security,,,
5,CO3115,Phân tích và Thiết kế Hệ thống,3,,
,,Systems Analysis and Design,,,
6,CO4031,Kho dữ Liệu và Hệ hỗ trợ Quyết định,3,CO2013(KN),
,,Data Warehouses and Decision Support Systems,,,
7,CO4033,Phân tích Dữ liệu lớn và Trí tuệ Kinh doanh,3,,
,,Big Data Analytics and Business Intelligence,,,
8,CO4035,Hệ hoạch Định tài Nguyên tổ chức,3,CO2013(KN),
,,Enterprise Resource Planning Systems,,,
9,CO4037,Hệ thống thông tin quản lý,3,,
,,Management Information Systems,,,
10,CO4039,Bảo mật sinh trắc,3,,
,,Biometric Security,,,
11,CO3139,Chuyển đổi số,3,,
,,Digital transformation,,,
12,CO3137,Dữ liệu lớn,3,CO2017(KN),
,,Big Data,,,
13,CO3011,Quản lý Dự án Phần mềm,3,,
,,Software Project Management,,,
14,CO3129,Bảo mật Phần mềm,3,,
,,Software Security,,,
15,CO3131,Công nghệ Phần mềm thế hệ mới,3,,
,,Next-gen Software Engineering,,,
16,CO3015,Kiểm tra Phần mềm,3,CO3001(KN) CO1027(TQ)
,,Software Testing,,,
17,CO3017,Kiến trúc Phần mềm,3,,
,,Software Architecture,,,
18,CO3065,Công nghệ Phần mềm Nâng cao,3,,
,,Advanced Software Engineering,,,
19,CO3041,Hệ thống Thông minh,3,CO3001(TQ),
,,Intelligent Systems,,,
20,CO3089,Những Chủ đề Nâng cao trong Khoa học Máy tính,3,,
,,Selected Topics in High Performance Computing,,,
21,CO3049,Lập trình Web,3,,
,,Web Programming,,,
22,CO3135,Lập trình cho Trí tuệ nhân tạo và Khoa học dữ liệu,3,CO2003(TQ) CO1027(TQ)
,,Programming for Artificial Intelligence and Data Science (P4AI-],,,
23,CO3151,Quản trị mạng,3,,
,,Network management,,,
24,CO3051,Hệ thống thiết bị di động,3,,
,,Mobile Systems,,,
25,CO3069,Mật mã và An ninh mạng,3,,
,,Cryptography and Network Security,,,
26,CO3153,Đánh giá an toàn mạng máy tính,3,,
,,Computer Network Security Assessment,,,
27,CO3061,Nhập môn Trí tuệ Nhân tạo,3,,
,,Introduction to Artificial Intelligence,,,
28,CO3117,Học máy,3,,
,,Machine Learning,,,
29,CO3133,Học sâu và Ứng dụng,3,CO3061(KN),
,,Deep Learning and Its Applications,,,
30,CO3085,Xử lý Ngôn ngữ Tự nhiên,3,,
,,Natural Language Processing,,,
31,CO3057,Xử lý Ảnh số và Thị giác Máy tính,3,,
,,Digital Image Processing and Computer Vision,,,
32,CO3045,Lập trình Game,3,,
,,Game Programming,,,
33,CO3059,Đồ họa Máy tính,3,,
,,Computer Graphics,,,
34,CO3067,Tính toán Song song,3,,
,,Parallel Computing,,,
35,CO3037,Phát triển Ứng dụng Internet of Things,3,,
,,Internet of Things Application Development,,,
36,CO3043,Phát triển Ứng dụng trên Thiết bị Di động,3,,
,,Mobile Application Development,,,
,,F.4. Chuyên ngành: An ninh hệ thống và mạng,15,,
,,Specialty: System and Network Security,,,
1,CO3151,Quản trị mạng,3,,
,,Network management,,,
2,CO3049,Lập trình Web,3,,
,,Web Programming,,,
3,CO3051,Hệ thống thiết bị di động,3,,
,,Mobile Systems,,,
4,CO3069,Mật mã và An ninh mạng,3,,
,,Cryptography and Network Security,,,
5,CO3153,Đánh giá an toàn mạng máy tính,3,,
,,Computer Network Security Assessment,,,
6,CO3033,Bảo mật Hệ thống Thông tin,3,CO2013(KN),
,,Information System Security,,,
7,CO4039,Bảo mật sinh trắc,3,,
